GEOTYPE|ST|COUNTY|PLACE|CONSCITY|CSA|MSA|MD|GEOCOMP|GEO_ID|GEO_TTL|SECTOR|NAICS2017|NAICS2017_TTL|NAICS2017_F|GEO_ID_F|YEAR|FIRM|FIRM_F|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|PAYANN|PAYANN_F|PAYQTR1|PAYQTR1_F|EMP|EMP_F|RCPTOT_IMP|RCPTOT_IMP_F|PAYANN_IMP|PAYANN_IMP_F|EMP_IMP|EMP_IMP_F
5|17|0|73170||0|0|99999|0|E600000US1700073170|Streator city, Illinois|72|72|Accommodation and food services|||2017|46||46||19291||5448||1274||441||0|0|0|0|0|0
5|17|0|73170||0|0|99999|0|E600000US1700073170|Streator city, Illinois|72|722|Food services and drinking places|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
5|17|0|73170||0|0|99999|0|E600000US1700073170|Streator city, Illinois|72|7224|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|0|73170||0|0|99999|0|E600000US1700073170|Streator city, Illinois|72|72241|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|0|73170||0|0|99999|0|E600000US1700073170|Streator city, Illinois|72|722410|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|0|73170||0|0|99999|0|E600000US1700073170|Streator city, Illinois|72|7225|Restaurants and other eating places|||2017|32||32||16637||4563||1072||395||0|0|0|0|0|0
5|17|0|73170||0|0|99999|0|E600000US1700073170|Streator city, Illinois|72|72251|Restaurants and other eating places|||2017|32||32||16637||4563||1072||395||0|0|0|0|0|0
5|17|0|73170||0|0|99999|0|E600000US1700073170|Streator city, Illinois|72|722511|Full-service restaurants|||2017|19||19||6094||1851||447||159||0|0|0|0|0|0
5|17|0|73170||0|0|99999|0|E600000US1700073170|Streator city, Illinois|72|722513|Limited-service restaurants|||2017|10||10||9328||2381||561||189||0|0|0|0|0|1
5|17|0|73170||0|0|99999|0|E600000US1700073170|Streator city, Illinois|72|722515|Snack and nonalcoholic beverage bars|||2017|3||3||1215||331||64||47||0|0|0|0|0|0
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|72|Accommodation and food services|||2017|118||122||171702||48045||11657||2781||0|1|0|1|0|1
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|721|Accommodation|||2017|9||10||29072||7676||1981||307||0|1|0|0|0|1
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|7211|Traveler accommodation|||2017|9||10||29072||7676||1981||307||0|1|0|0|0|1
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|72111|Hotels (except casino hotels) and motels|||2017|9||10||29072||7676||1981||307||0|1|0|0|0|1
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|721110|Hotels (except casino hotels) and motels|||2017|9||10||29072||7676||1981||307||0|1|0|0|0|1
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|722|Food services and drinking places|||2017|109||112||142630||40369||9676||2474||0|1|0|1|0|1
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|7223|Special food services|||2017|9||11||10718||2896||591||151||0|0|0|0|0|0
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|72231|Food service contractors|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|722310|Food service contractors|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|72232|Caterers|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|722320|Caterers|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|7224|Drinking places (alcoholic beverages)|||2017|5||5||1580||625||165||28||0|0|0|0|0|3
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|72241|Drinking places (alcoholic beverages)|||2017|5||5||1580||625||165||28||0|0|0|0|0|3
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|722410|Drinking places (alcoholic beverages)|||2017|5||5||1580||625||165||28||0|0|0|0|0|3
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|7225|Restaurants and other eating places|||2017|95||96||130332||36848||8920||2295||0|1|0|1|0|1
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|72251|Restaurants and other eating places|||2017|95||96||130332||36848||8920||2295||0|1|0|1|0|1
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|722511|Full-service restaurants|||2017|41||41||59928||20290||4875||1135||0|0|0|0|0|0
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|722513|Limited-service restaurants|||2017|48||49||59284||14236||3525||990||0|2|0|1|0|2
5|17|0|75484||176|16980|16974|0|E600000US1700075484|Tinley Park village, Illinois|72|722515|Snack and nonalcoholic beverage bars|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
5|17|0|76935||176|16980|16974|0|E600000US1700076935|University Park village, Illinois|72|72|Accommodation and food services|||2017|5||6||2344||745||163||46||0|1|0|0|0|0
5|17|0|76935||176|16980|16974|0|E600000US1700076935|University Park village, Illinois|72|722|Food services and drinking places|||2017|5||6||2344||745||163||46||0|1|0|0|0|0
5|17|0|76935||176|16980|16974|0|E600000US1700076935|University Park village, Illinois|72|7225|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
5|17|0|76935||176|16980|16974|0|E600000US1700076935|University Park village, Illinois|72|72251|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
5|17|0|78149||0|0|99999|0|E600000US1700078149|Virden city, Illinois|72|72|Accommodation and food services|||2017|10||10||4121||1432||356||104||0|3|0|2|0|3
5|17|0|78149||0|0|99999|0|E600000US1700078149|Virden city, Illinois|72|722|Food services and drinking places|||2017|10||10||4121||1432||356||104||0|3|0|2|0|3
5|17|0|78149||0|0|99999|0|E600000US1700078149|Virden city, Illinois|72|7224|Drinking places (alcoholic beverages)|||2017|3||3||208||63||15||4||0|0|0|0|0|7
5|17|0|78149||0|0|99999|0|E600000US1700078149|Virden city, Illinois|72|72241|Drinking places (alcoholic beverages)|||2017|3||3||208||63||15||4||0|0|0|0|0|7
5|17|0|78149||0|0|99999|0|E600000US1700078149|Virden city, Illinois|72|722410|Drinking places (alcoholic beverages)|||2017|3||3||208||63||15||4||0|0|0|0|0|7
5|17|0|78149||0|0|99999|0|E600000US1700078149|Virden city, Illinois|72|7225|Restaurants and other eating places|||2017|7||7||3913||1369||341||100||0|3|0|2|0|3
5|17|0|78149||0|0|99999|0|E600000US1700078149|Virden city, Illinois|72|72251|Restaurants and other eating places|||2017|7||7||3913||1369||341||100||0|3|0|2|0|3
5|17|0|78149||0|0|99999|0|E600000US1700078149|Virden city, Illinois|72|722511|Full-service restaurants|||2017|3||3||1755||724||187||52||0|0|0|0|0|0
5|17|0|78149||0|0|99999|0|E600000US1700078149|Virden city, Illinois|72|722513|Limited-service restaurants|||2017|4||4||2158||645||154||48||0|5|0|5|0|6
5|17|0|81087||176|16980|0|0|E600000US1700081087|Wheeling village, Illinois|72|72|Accommodation and food services|||2017|76||76||163471||44934||10528||2017||0|5|0|3|0|2
5|17|0|81087||176|16980|0|0|E600000US1700081087|Wheeling village, Illinois|72|721|Accommodation|||2017|5||5||68288||14073||3055||444||0|9|0|4|0|5
5|17|0|81087||176|16980|0|0|E600000US1700081087|Wheeling village, Illinois|72|7211|Traveler accommodation|||2017|5||5||68288||14073||3055||444||0|9|0|4|0|5
5|17|0|81087||176|16980|0|0|E600000US1700081087|Wheeling village, Illinois|72|72111|Hotels (except casino hotels) and motels|||2017|5||5||68288||14073||3055||444||0|9|0|4|0|5
5|17|0|81087||176|16980|0|0|E600000US1700081087|Wheeling village, Illinois|72|721110|Hotels (except casino hotels) and motels|||2017|5||5||68288||14073||3055||444||0|9|0|4|0|5
5|17|0|81087||176|16980|0|0|E600000US1700081087|Wheeling village, Illinois|72|722|Food services and drinking places|||2017|71||71||95183||30861||7473||1573||0|1|0|3|0|1
5|17|0|81087||176|16980|0|0|E600000US1700081087|Wheeling village, Illinois|72|7225|Restaurants and other eating places|||2017|67||67||94112||30654||7440||1563||0|1|0|3|0|1
5|17|0|81087||176|16980|0|0|E600000US1700081087|Wheeling village, Illinois|72|72251|Restaurants and other eating places|||2017|67||67||94112||30654||7440||1563||0|1|0|3|0|1
5|17|0|81087||176|16980|0|0|E600000US1700081087|Wheeling village, Illinois|72|722511|Full-service restaurants|||2017|28||28||61376||22415||5332||975||0|2|0|4|0|2
5|17|0|81087||176|16980|0|0|E600000US1700081087|Wheeling village, Illinois|72|722513|Limited-service restaurants|||2017|32||32||29892||7580||1947||548||0|0|0|0|0|1
5|17|0|81087||176|16980|0|0|E600000US1700081087|Wheeling village, Illinois|72|722515|Snack and nonalcoholic beverage bars|||2017|7||7||2844||659||161||40||0|4|0|4|0|3
5|17|0|83245||176|16980|16974|0|E600000US1700083245|Woodridge village, Illinois|72|72|Accommodation and food services|||2017|52||56||70708||21522||5366||1439||0|1|0|2|0|0
5|17|0|83245||176|16980|16974|0|E600000US1700083245|Woodridge village, Illinois|72|722|Food services and drinking places|||2017|0|D|0|D|0|D|0|D|0|D|0|g|0|D|0|D|0|D
5|17|0|83245||176|16980|16974|0|E600000US1700083245|Woodridge village, Illinois|72|7225|Restaurants and other eating places|||2017|50||54||67637||20749||5223||1388||0|1|0|2|0|0
5|17|0|83245||176|16980|16974|0|E600000US1700083245|Woodridge village, Illinois|72|72251|Restaurants and other eating places|||2017|50||54||67637||20749||5223||1388||0|1|0|2|0|0
5|17|0|83245||176|16980|16974|0|E600000US1700083245|Woodridge village, Illinois|72|722511|Full-service restaurants|||2017|21||22||37626||12906||3264||788||0|1|0|1|0|1
5|17|0|83245||176|16980|16974|0|E600000US1700083245|Woodridge village, Illinois|72|722513|Limited-service restaurants|||2017|25||26||25240||6717||1698||511||0|1|0|2|0|0
5|17|0|83245||176|16980|16974|0|E600000US1700083245|Woodridge village, Illinois|72|722515|Snack and nonalcoholic beverage bars|||2017|5||6||4771||1126||261||89||0|3|0|4|0|3
5|17|1|62367||448|39500|99999|0|E600000US1700162367|Quincy city, Illinois|72|72|Accommodation and food services|||2017|118||128||115184||33767||8092||2568||0|0|0|0|0|0
5|17|1|62367||448|39500|99999|0|E600000US1700162367|Quincy city, Illinois|72|721|Accommodation|||2017|12||12||14078||3590||804||248||0|0|0|1|0|1
5|17|1|62367||448|39500|99999|0|E600000US1700162367|Quincy city, Illinois|72|7211|Traveler accommodation|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
5|17|1|62367||448|39500|99999|0|E600000US1700162367|Quincy city, Illinois|72|72111|Hotels (except casino hotels) and motels|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
5|17|1|62367||448|39500|99999|0|E600000US1700162367|Quincy city, Illinois|72|721110|Hotels (except casino hotels) and motels|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
5|17|1|62367||448|39500|99999|0|E600000US1700162367|Quincy city, Illinois|72|722|Food services and drinking places|||2017|106||116||101106||30177||7288||2320||0|0|0|0|0|0
5|17|1|62367||448|39500|99999|0|E600000US1700162367|Quincy city, Illinois|72|7223|Special food services|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|1|62367||448|39500|99999|0|E600000US1700162367|Quincy city, Illinois|72|7224|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|1|62367||448|39500|99999|0|E600000US1700162367|Quincy city, Illinois|72|72241|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|1|62367||448|39500|99999|0|E600000US1700162367|Quincy city, Illinois|72|722410|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|1|62367||448|39500|99999|0|E600000US1700162367|Quincy city, Illinois|72|7225|Restaurants and other eating places|||2017|80||90||91923||27431||6659||2157||0|0|0|0|0|0
5|17|1|62367||448|39500|99999|0|E600000US1700162367|Quincy city, Illinois|72|72251|Restaurants and other eating places|||2017|80||90||91923||27431||6659||2157||0|0|0|0|0|0
5|17|1|62367||448|39500|99999|0|E600000US1700162367|Quincy city, Illinois|72|722511|Full-service restaurants|||2017|45||45||44841||14841||3622||1098||0|1|0|0|0|0
5|17|1|62367||448|39500|99999|0|E600000US1700162367|Quincy city, Illinois|72|722513|Limited-service restaurants|||2017|0|D|0|D|0|D|0|D|0|D|0|f|0|D|0|D|0|D
5|17|1|62367||448|39500|99999|0|E600000US1700162367|Quincy city, Illinois|72|722515|Snack and nonalcoholic beverage bars|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|1|98001||448|39500|99999|0|E600000US1700198001|Balance of Adams County, Illinois|72|72|Accommodation and food services|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|1|98001||448|39500|99999|0|E600000US1700198001|Balance of Adams County, Illinois|72|721|Accommodation|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
5|17|1|98001||448|39500|99999|0|E600000US1700198001|Balance of Adams County, Illinois|72|722|Food services and drinking places|||2017|17||17||4369||993||219||86||0|1|0|0|0|1
5|17|1|98001||448|39500|99999|0|E600000US1700198001|Balance of Adams County, Illinois|72|7224|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|1|98001||448|39500|99999|0|E600000US1700198001|Balance of Adams County, Illinois|72|72241|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|1|98001||448|39500|99999|0|E600000US1700198001|Balance of Adams County, Illinois|72|722410|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|1|98001||448|39500|99999|0|E600000US1700198001|Balance of Adams County, Illinois|72|7225|Restaurants and other eating places|||2017|11||11||2271||544||135||42||0|1|0|0|0|2
5|17|1|98001||448|39500|99999|0|E600000US1700198001|Balance of Adams County, Illinois|72|72251|Restaurants and other eating places|||2017|11||11||2271||544||135||42||0|1|0|0|0|2
5|17|1|98001||448|39500|99999|0|E600000US1700198001|Balance of Adams County, Illinois|72|722511|Full-service restaurants|||2017|6||6||1576||363||105||36||0|1|0|0|0|1
5|17|1|98001||448|39500|99999|0|E600000US1700198001|Balance of Adams County, Illinois|72|722513|Limited-service restaurants|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
5|17|3|10383||164|16020|99999|0|E600000US1700310383|Cairo city, Illinois|72|72|Accommodation and food services|||2017|3||3||893||252||68||19||0|3|0|3|0|4
5|17|3|10383||164|16020|99999|0|E600000US1700310383|Cairo city, Illinois|72|722|Food services and drinking places|||2017|3||3||893||252||68||19||0|3|0|3|0|4
5|17|3|98003||164|16020|99999|0|E600000US1700398003|Balance of Alexander County, Illinois|72|72|Accommodation and food services|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|3|98003||164|16020|99999|0|E600000US1700398003|Balance of Alexander County, Illinois|72|722|Food services and drinking places|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|3|98003||164|16020|99999|0|E600000US1700398003|Balance of Alexander County, Illinois|72|7225|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|3|98003||164|16020|99999|0|E600000US1700398003|Balance of Alexander County, Illinois|72|72251|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|3|98003||164|16020|99999|0|E600000US1700398003|Balance of Alexander County, Illinois|72|722511|Full-service restaurants|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|5|31589||476|41180|99999|0|E600000US1700531589|Greenville city, Illinois|72|72|Accommodation and food services|||2017|17||17||12478||3310||687||272||0|0|0|0|0|0
5|17|5|31589||476|41180|99999|0|E600000US1700531589|Greenville city, Illinois|72|721|Accommodation|||2017|3||3||2660||524||55||18||0|3|0|0|0|0
5|17|5|31589||476|41180|99999|0|E600000US1700531589|Greenville city, Illinois|72|7211|Traveler accommodation|||2017|3||3||2660||524||55||18||0|3|0|0|0|0
5|17|5|31589||476|41180|99999|0|E600000US1700531589|Greenville city, Illinois|72|722|Food services and drinking places|||2017|14||14||9818||2786||632||254||0|0|0|0|0|0
5|17|5|31589||476|41180|99999|0|E600000US1700531589|Greenville city, Illinois|72|7225|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
5|17|5|31589||476|41180|99999|0|E600000US1700531589|Greenville city, Illinois|72|72251|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
5|17|5|31589||476|41180|99999|0|E600000US1700531589|Greenville city, Illinois|72|722511|Full-service restaurants|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|5|31589||476|41180|99999|0|E600000US1700531589|Greenville city, Illinois|72|722513|Limited-service restaurants|||2017|6||6||5569||1550||349||127||0|0|0|0|0|0
5|17|5|98005||476|41180|99999|0|E600000US1700598005|Balance of Bond County, Illinois|72|72|Accommodation and food services|||2017|18||18||5200||1275||288||114||0|2|0|1|0|2
5|17|5|98005||476|41180|99999|0|E600000US1700598005|Balance of Bond County, Illinois|72|721|Accommodation|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
5|17|5|98005||476|41180|99999|0|E600000US1700598005|Balance of Bond County, Illinois|72|7211|Traveler accommodation|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
5|17|5|98005||476|41180|99999|0|E600000US1700598005|Balance of Bond County, Illinois|72|72111|Hotels (except casino hotels) and motels|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
5|17|5|98005||476|41180|99999|0|E600000US1700598005|Balance of Bond County, Illinois|72|721110|Hotels (except casino hotels) and motels|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
5|17|5|98005||476|41180|99999|0|E600000US1700598005|Balance of Bond County, Illinois|72|722|Food services and drinking places|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|5|98005||476|41180|99999|0|E600000US1700598005|Balance of Bond County, Illinois|72|7224|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
5|17|5|98005||476|41180|99999|0|E600000US1700598005|Balance of Bond County, Illinois|72|72241|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
5|17|5|98005||476|41180|99999|0|E600000US1700598005|Balance of Bond County, Illinois|72|722410|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
5|17|5|98005||476|41180|99999|0|E600000US1700598005|Balance of Bond County, Illinois|72|7225|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|5|98005||476|41180|99999|0|E600000US1700598005|Balance of Bond County, Illinois|72|72251|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|5|98005||476|41180|99999|0|E600000US1700598005|Balance of Bond County, Illinois|72|722511|Full-service restaurants|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|5|98005||476|41180|99999|0|E600000US1700598005|Balance of Bond County, Illinois|72|722513|Limited-service restaurants|||2017|3||3||2559||679||148||49||0|1|0|2|0|2
5|17|7|5092||466|40420|99999|0|E600000US1700705092|Belvidere city, Illinois|72|72|Accommodation and food services|||2017|39||40||31791||8218||1893||578||0|1|0|1|0|1
5|17|7|5092||466|40420|99999|0|E600000US1700705092|Belvidere city, Illinois|72|722|Food services and drinking places|||2017|0|D|0|D|0|D|0|D|0|D|0|f|0|D|0|D|0|D
5|17|7|5092||466|40420|99999|0|E600000US1700705092|Belvidere city, Illinois|72|7224|Drinking places (alcoholic beverages)|||2017|3||3||1206||242||59||15||0|6|0|0|0|0
5|17|7|5092||466|40420|99999|0|E600000US1700705092|Belvidere city, Illinois|72|72241|Drinking places (alcoholic beverages)|||2017|3||3||1206||242||59||15||0|6|0|0|0|0
